"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22"
"1",-0.018083962387239,0.00112421151812506,-0.000686029538066684,0.000277789550072807,0.000671806373023303,-0.00130209411085057,-5.06488133452774e-05,2.88655986304852e-05,0.000581619806116879,0.000776443730825328,0.000325696153753764,-0.0183780071262733,0.00114574232027106,-0.000705732573610987,0.000258491422467513,0.000520006175276044,-0.00123540460609289,-6.36488891598493e-05,-2.03669797935552e-05,0.000865837079151857,0.00120743391436164,0.000590154224816597
"2",-0.0180648785403519,0.00109459048627089,-0.000697894593089843,0.000281558323459736,0.000684430702559701,-0.00127570080681377,-5.12782674995857e-05,3.03157897322614e-05,0.000537855978010233,0.000711823180921165,0.000292814099832835,-0.0183783354824069,0.00112526497159102,-0.000561550152043721,0.000249259198295947,0.000644834107430738,-0.00117361130619618,-4.26071583595013e-05,-3.41290945503771e-06,0.000882766687218617,0.00113704620309199,0.000452200703419226
"3",-0.0189893930791086,0.00835940040855983,-0.0115051254811768,-0.00745751256530095,-0.0658513717509254,0.00579448964260634,0.00132224988347213,0.00059807081221519,0.00126724856920099,-0.0017992246410768,-0.00589544165161992,-0.017511981895579,0.00195522855594337,-0.00213824248667443,-0.000808211797551267,-0.00888129190459214,0.000140219184830255,0.000227609158487463,9.62805637899731e-05,0.00106011031797243,0.000793428713979409,-0.000882548738736824
"4",-0.0191327099582451,0.0161879676536309,0.0635293486302819,-0.0138051993096599,-0.00590389052866213,0.00456449922061488,0.00187664667074512,-0.00144103046339495,0.00270862072710731,-0.00486042657336315,0.00392739010854132,-0.01746974175776,0.0037372752052749,0.0112082558046321,-0.00244174187987334,-0.00061176355699698,0.000167658932783734,0.000473505062592011,-0.00039947055933657,0.00169247951161729,2.25260942483226e-05,0.00189773152597468
"5",-0.0189242258183175,0.00584999771818754,-0.00555034695951457,-0.0040589357262083,-0.035225814593764,0.00174593668501126,0.000911083794514547,-8.86342524736438e-05,0.00394873475262121,0.00387287604866998,-0.00367880225651739,-0.0174690728336994,0.00163181305094118,-0.00131474182104128,-0.000477752450205704,-0.00540927872280901,-0.000224207126123634,0.000157363175942039,6.07928986625186e-05,0.00106805217646476,0.000983055098332585,-0.000581284050331752
"6",-0.0188448263460734,0.00868564052635599,0.0267323003173454,-0.00628753741413769,-0.00502031532200656,0.000482382973958008,0.00115929123303033,-0.000630665110886718,0.00540917170997795,0.00226275586827886,0.00686349633663222,-0.017533149498901,0.00240426581561448,0.00569652218012528,-0.0012156392863813,-0.000193264916553029,-0.000249554100165298,0.000273649798859324,-0.000246549715542048,0.00134030518084743,0.000383605302553585,0.00130431981265049
"7",-0.0189731038812112,0.00828077096675486,-0.0115474320713292,-0.00750940605239968,-0.0658595068601885,0.0058731299330232,0.00149434887831954,0.000750583941332694,0.00202306099012193,-0.000949023012000801,-0.00705843277368831,-0.0174053005431244,0.00158655472517428,-0.00162133722243946,-0.000480776612825479,-0.00584810864636182,-0.000134524019091101,0.000139115960214614,5.82627022486466e-05,0.000868490806374137,0.00071240786999249,-0.000462050241953697
"8",-0.0190908824817187,0.0176341736069518,0.0702082468118953,-0.0153548562472989,-0.00678326241976988,0.00544521700185976,0.00211940881824031,-0.00160380466480501,0.00298820741060673,-0.00541845633966605,0.00446402999222011,-0.0173668825031507,0.00271816241343572,0.00713759666735103,-0.00152581563302996,-0.000217505475634637,-0.000119866766335592,0.000332817625399312,-0.000296922256054989,0.00143535659562499,0.000245046923076804,0.00146991530715536
"9",-0.0188360006189815,0.00601091744138959,-0.00793556340160923,-0.00464088866451472,-0.0426824245952343,0.00336578848812629,0.00117872264720183,0.000401953039347759,0.00282042843053772,0.00034124510454974,-0.00724182393553786,-0.0176129822989069,0.00186897046402874,-0.00198434230077275,-0.000670869548392485,-0.00773011867571815,-7.48681750725429e-05,0.000180691872344493,6.88990227321846e-05,0.00103616250552171,0.000915602849227665,-0.000611458846001889
"10",-0.0189438928819572,0.0136152829889539,0.0522292422578823,-0.0115730844648509,-0.00470701031704915,0.00397914120137754,0.00233089708648597,-0.00181590022705505,0.00492242396470809,-0.00729989749751462,0.00898429565817519,-0.0175402847950886,0.00312331768825873,0.00869127807964527,-0.00186491357985473,-0.000364765654685258,-5.67085077609562e-05,0.000381846371265805,-0.000335482388185405,0.00158107974048038,0.000237040825751871,0.00168075534221983
