"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22"
"1",-0.0183631676333061,6.52792568297373e-06,-7.36033051135953e-06,1.29392899507473e-05,-1.08685284748311e-06,8.5624149002102e-07,-3.45649348604164e-07,2.72702020918884e-05,2.19036213094589e-05,-1.17262764900767e-05,4.83727944975144e-07,-0.0183644562598997,4.06363896084462e-05,-4.40391312334693e-05,4.84945511920386e-05,-9.45367189337589e-06,1.04633575104064e-05,2.97017004504203e-06,4.30476382565391e-05,4.34687704090093e-05,-2.31789905252669e-05,-6.23206901756567e-06
"2",-0.0183629978912018,5.51421289426754e-06,-6.32399940557149e-06,9.73490727026857e-06,-3.61192296073267e-07,2.01393211234041e-07,2.86346305862927e-07,2.19208923151494e-05,1.65004642844902e-05,-8.11764552292417e-06,-1.59118941464457e-07,-0.0183644798911167,3.56899595389231e-05,-4.72628845267821e-05,4.56407729501014e-05,-3.87589186155964e-06,7.72455589611623e-06,-1.0708529366978e-05,3.55793450033497e-05,3.76450181406123e-05,-1.68855670878823e-05,9.92303944947602e-06
"3",-0.0183658216925259,0.000118759322682698,0.000773942303929747,3.57080103604054e-05,-1.20080776570263e-05,1.6490334375796e-05,6.38598074018993e-05,-3.16489870320107e-05,-1.76404876719091e-05,-5.89306374120281e-05,-0.000341194632778606,-0.0183652220358524,0.000613868470049994,0.0049402186844134,-0.000115901939504092,2.12897320220926e-05,-2.26229850912776e-05,-1.30732163531214e-05,2.64238128211807e-05,8.16082139812033e-06,4.074475274918e-05,0.000209495910954798
"4",-0.0183666693310735,-0.000768490698532503,5.13410737733784e-05,6.22420649379475e-05,-5.12268890883071e-05,-6.35492469776083e-05,-3.51169004597508e-05,-5.57341276226081e-05,4.65352323413066e-05,2.71027085208212e-05,0.000594263062815719,-0.0183642831209184,-0.00445310681254182,0.000483535080763882,-8.05186608462196e-05,-4.08247391792289e-05,1.07685680100518e-05,1.84158749178817e-05,3.29503737507457e-05,-1.13779367399655e-05,-7.47882682984933e-06,-0.000183156969114397
"5",-0.0183663473780307,0.000115868566709293,0.000767933927994933,5.11617230708287e-05,-1.80939908362222e-05,1.29531670280377e-05,5.20290239487208e-05,-8.35966456274013e-05,-3.03306890833189e-05,-7.42712462378978e-05,-0.000451822123592487,-0.0183652990354388,0.000614312010523411,0.00512328233455232,-0.000111218183499545,1.90266561925137e-05,-3.7259508517851e-05,-0.000162271348428657,2.41464300166377e-05,1.19997262360832e-05,1.72700586299823e-05,9.37537000273058e-05
"6",-0.018365526712725,-0.000468915614180299,4.51223619000822e-05,4.63092615338158e-05,-5.63428191381242e-05,-3.01267908057957e-05,-1.38283731586673e-05,-4.56745988319462e-05,2.59136108778411e-05,1.6680939076306e-05,0.000357923470231419,-0.0183656594080633,-0.00488290679319618,0.000555917991966037,-9.30198973353564e-05,-8.70442102473464e-05,0.000113567894155025,2.53448393529159e-05,2.25409578927738e-05,-1.4054687653617e-05,-8.48755579946831e-06,-0.000136271222471306
"7",-0.0183655488967394,0.000105726625600196,0.000666411082622661,3.98268868074396e-05,-1.443170502094e-05,2.38214890038858e-05,1.87228743105482e-05,-0.0001189523314222,-6.74837033039471e-05,-5.33688255885893e-05,-0.000454102910297168,-0.0183651710150101,0.000574671011946154,0.00460732056348146,-0.000108714128054784,2.07222161427236e-05,-2.24298201557457e-05,-1.99429862807765e-05,3.85679518390274e-05,1.59187303128068e-05,4.2963357278252e-05,0.000247271230109812
"8",-0.018365720229722,-0.000711616858706861,5.53914250616029e-05,4.32298901237029e-05,-7.41668435420451e-05,-1.1581422844685e-05,-3.18705374351295e-05,-0.000126701913740781,-1.27852452067291e-05,5.0094684419517e-05,0.000552353428153196,-0.0183653093359726,-0.00517409919714825,0.000572117145727638,-0.000111722236929125,-0.000105568691224625,0.000127125281901695,2.49430179757069e-05,2.52789594269728e-05,-2.72407373664125e-05,-7.39654782301184e-06,-0.000215082518531822
"9",-0.0183657980010098,9.19800654302154e-05,0.000519735560670089,4.82124848306246e-05,-1.56245607460289e-05,2.35186070808318e-05,8.3796250300307e-05,-7.10842273130037e-05,-3.30342714787725e-05,-5.95226336111257e-05,-0.000390318188076491,-0.0183642866777227,0.000440678713561192,0.0034208778642602,-6.04843587219435e-05,8.79789981833187e-06,-1.03681763038767e-05,0.000135745828204925,9.19344538094572e-06,7.59249353778728e-06,1.85477721767533e-05,9.51835230605042e-05
"10",-0.0183657007930078,-0.000694908306320393,5.28117958892769e-05,4.21698072966304e-05,-5.43106130260204e-05,-5.27940278400793e-05,-2.59353634910289e-05,-7.35787340209108e-05,1.11905454984137e-05,3.55521742070799e-05,0.0004513727595468,-0.0183644919862321,-0.00387654848042483,0.000415517905042165,-6.41343757070397e-05,-8.04473641351202e-05,3.57329265154391e-06,1.11333555569344e-05,1.23562900373638e-05,-1.274438777794e-05,-4.73802348297451e-06,-0.000105351118420192
