"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22"
"1",0.018363561919993,-6.91650794110278e-06,-1.43133563414353e-05,-1.44192053622107e-05,-3.4898330485615e-06,3.51161211331421e-06,2.69022381694858e-06,1.21514644450772e-06,2.02400642113662e-06,-3.08067867065769e-06,-6.62085675108448e-06,0.018365009626408,-4.19121167930776e-05,-7.61655336383053e-05,-4.74998283580574e-05,-9.49226634999624e-06,1.69181971539146e-05,5.60481448156263e-06,2.24240999946656e-07,8.0108551429724e-06,-5.95004653159766e-06,-1.65282226727895e-05
"2",0.0183633666491124,-4.89499069974115e-06,-1.03556389305437e-05,-1.11002914197789e-05,-2.98625665312595e-06,2.30109116418855e-06,1.51006302192514e-06,1.16018329212835e-06,1.34894305635651e-06,-2.40112461777087e-06,-4.58156942817077e-06,0.0183650507511423,-4.05488339635201e-05,-7.33938457540112e-05,-4.46351526456742e-05,-8.69890863566842e-06,1.4621393265336e-05,1.59253548084027e-05,8.23374732428252e-08,7.45673299406235e-06,-5.51095751645821e-06,-1.53532216315024e-05
"3",0.0183664186455099,-4.00572000697783e-05,-7.94563523704389e-05,-7.22560969590979e-05,-1.85580348119526e-05,3.41797454645872e-05,-8.37415637356071e-05,2.73971793244039e-06,1.43720741033002e-05,-1.32130772094167e-05,-3.37644277169465e-05,0.0183600748367299,-3.81766111303346e-05,-6.83996869759306e-05,-3.92086133109525e-05,-6.73702321362151e-06,1.53050261489885e-05,1.47797701512138e-05,-2.59327306066499e-07,6.43478503207033e-06,-4.24938454271754e-06,-1.21128390499881e-05
"4",0.0183673097414399,-5.16152690228084e-05,-0.000102894819264282,-9.41688810366846e-05,-3.92455792760258e-05,-5.03706475515562e-05,3.09531634012509e-05,1.96253879333498e-06,1.98586605450662e-05,-1.91294499779593e-05,-5.63860782354077e-05,0.018359182960851,-3.81747566280974e-05,-6.83963643302464e-05,-3.92067086774469e-05,-6.73669594984794e-06,1.53042826784387e-05,1.47790522185338e-05,-2.5931457740181e-07,6.4344713842033e-06,-4.24920656831062e-06,-1.20901262736475e-05
"5",0.0183670277478914,-4.74432721414636e-05,-9.40386817124773e-05,-8.44394247255696e-05,-2.27612626686753e-05,2.87795584872863e-05,-4.15963913635744e-05,2.57137501204252e-06,1.78269388411159e-05,-1.63847266369164e-05,-4.47195621327049e-05,0.0183594658346131,-3.81753448153375e-05,-6.83974181642301e-05,-3.92073127648122e-05,-6.73679974689081e-06,1.53045184827769e-05,1.47792799508542e-05,-2.59318454647831e-07,6.43456956482435e-06,-4.24929766073335e-06,-1.20703859663727e-05
"6",0.0183664568533951,-3.97996200108556e-05,-7.89675376508974e-05,-7.06768532336389e-05,-2.64156384255778e-05,-1.72839675956732e-05,1.17260958131179e-05,1.85542547879352e-06,1.44318037451053e-05,-1.36695103136838e-05,-3.80306738810148e-05,0.0183600377211244,-3.81765339549406e-05,-6.83995487038509e-05,-3.92085340490686e-05,-6.73700959363583e-06,1.53049952100171e-05,1.47797403697921e-05,-2.59326231429677e-07,6.43476755430865e-06,-4.24949524832651e-06,-1.20200349845997e-05
"7",0.0183663005353671,-3.90345235367318e-05,-7.75501737407006e-05,-7.05024635014675e-05,-1.78536467148465e-05,3.22714702966962e-05,-5.73892283243777e-05,2.52163694664672e-06,1.46096200509836e-05,-1.35541252067511e-05,-3.65796691149081e-05,0.0183601923720324,-3.81768555246884e-05,-6.84001248494393e-05,-3.92088643118034e-05,-6.73706634256146e-06,1.53051241265166e-05,1.47798647463567e-05,-2.59329077694758e-07,6.43482713061943e-06,-4.24938757489834e-06,-1.21317149702055e-05
"8",0.0183664527966211,-4.05847302625578e-05,-8.06364715267711e-05,-7.27719476149374e-05,-2.78581640786491e-05,-2.10340989565385e-05,2.41033874942092e-05,1.7910019857849e-06,1.52761461375272e-05,-1.45594536193582e-05,-4.06772396883252e-05,0.018360040515062,-3.81765397643594e-05,-6.83995591124474e-05,-3.92085400160205e-05,-6.73701062053466e-06,1.53049975378706e-05,1.47797424891481e-05,-2.59327007650792e-07,6.4347745156e-06,-4.24933622660042e-06,-1.21442150334203e-05
"9",0.0183663785652906,-4.00853839204344e-05,-7.96558702422453e-05,-7.30955849497622e-05,-1.92659912530665e-05,3.55719902806346e-05,-9.94671761562449e-05,2.85550228009379e-06,1.45552626912579e-05,-1.32750033489145e-05,-3.6195614689884e-05,0.0183601153476557,-3.81766953657253e-05,-6.83998378976173e-05,-3.92086998241521e-05,-6.737038079154e-06,1.53050599190128e-05,1.47798027795799e-05,-2.5932777454998e-07,6.43479838932095e-06,-4.24941636335922e-06,-1.20954107824651e-05
"10",0.0183661218463632,-3.67371406298741e-05,-7.31286803268554e-05,-6.71292896962249e-05,-3.35422267358392e-05,-5.36240312156937e-05,1.96412668001683e-05,1.68514727439997e-06,1.32482189848342e-05,-1.28587414648311e-05,-3.57316234442196e-05,0.0183603722373541,-3.81772295237655e-05,-6.84007949299101e-05,-3.92092484210612e-05,-6.73713234231946e-06,1.53052740629501e-05,1.47800095085185e-05,-2.59331780761183e-07,6.43489148881228e-06,-4.24939398467577e-06,-1.21592244674905e-05
"11",0.0183670610834752,-5.12386635021127e-05,-0.000102700247401176,-9.93703878745172e-05,-2.80208930379546e-05,5.176493025768e-05,-0.000190919500447943,4.25327743437877e-06,2.24475149274745e-05,-1.99787147147543e-05,-5.64436624692178e-05,0.0183594324367956,-3.81752753703392e-05,-6.83972937426116e-05,-3.92072414428728e-05,-6.73678749283691e-06,1.53044906420278e-05,1.47792530351167e-05,-2.59318156237564e-07,6.43455926692637e-06,-4.24925238245944e-06,-1.20995663022511e-05
"12",0.0183676492556837,-5.91722439172385e-05,-0.000119361295711646,-0.000113008404287374,-5.00647085566057e-05,-5.94192089930259e-05,3.82732775004618e-05,2.26499591979526e-06,2.52926085610138e-05,-2.3657688458729e-05,-6.80305814684301e-05,0.0183588447780544,-3.81740534353866e-05,-6.83951044440499e-05,-3.92059864762826e-05,-6.73657185773913e-06,1.53040007673614e-05,1.47787799577169e-05,-2.59309942145712e-07,6.43435400942948e-06,-4.24909759419356e-06,-1.2113781540112e-05
"13",0.018366305495952,-4.06449931996865e-05,-8.11043126004891e-05,-7.44151374581993e-05,-1.806472137332e-05,3.18247761834378e-05,-5.08070295135578e-06,2.35491250170942e-06,1.68635310181523e-05,-1.62283707796147e-05,-4.45613367167493e-05,0.01836018983133,-3.81768502418673e-05,-6.84001153838933e-05,-3.92088588863781e-05,-6.73706541013071e-06,1.5305122008436e-05,1.47798626883474e-05,-2.59329113831024e-07,6.43482682501062e-06,-4.24937138238189e-06,-1.21438492214925e-05
"14",0.0183660358022758,-3.6306604683518e-05,-7.23091810798833e-05,-6.53888643605931e-05,-1.91624136133284e-05,7.96198710279743e-06,2.37434794978199e-05,1.88827635917622e-06,1.42004304199918e-05,-1.37705865385842e-05,-3.80433540093509e-05,0.0183604583687612,-3.81774086188371e-05,-6.84011158090041e-05,-3.92094323577863e-05,-6.73716394677811e-06,1.53053458626804e-05,1.47800788795364e-05,-2.59332795549733e-07,6.43492003696641e-06,-4.24945767935005e-06,-1.21252486011741e-05
"15",0.0183649288332876,-2.27630303782742e-05,-4.54724469908663e-05,-4.21826682399353e-05,-1.16466981779501e-05,1.50993468801486e-05,-3.80680041105035e-05,1.91140691914261e-06,8.01633021509225e-06,-8.01676158035003e-06,-2.05516687802256e-05,0.0183615665077543,-3.81797128028753e-05,-6.8405244133409e-05,-3.92117988294692e-05,-6.73757056630444e-06,1.53062696113908e-05,1.47809709247264e-05,-2.59348453082377e-07,6.43530846463175e-06,-4.24971280308047e-06,-1.21270310123555e-05
"16",0.0183650101541675,-2.37071512576803e-05,-4.79756782958744e-05,-4.56202505293428e-05,-2.66910377369491e-05,-5.46483125750709e-05,9.64839688365818e-06,1.45401665692533e-06,8.17261759320622e-06,-8.48583445186189e-06,-2.22997733816587e-05,0.0183614848212051,-3.81795429497933e-05,-6.84049398139041e-05,-3.92116243848149e-05,-6.73754059127002e-06,1.53062015174822e-05,1.4780905213279e-05,-2.59347039402422e-07,6.43527771858757e-06,-4.2497504033414e-06,-1.20830310135208e-05
"17",0.0183639325190675,-1.19144512154831e-05,-2.25583131219498e-05,-2.36502199561192e-05,-5.02877201070259e-06,7.98083856966363e-06,7.33908662405503e-06,9.14215838834787e-07,-2.55761785799647e-07,-6.71160138736984e-06,-1.07016905128241e-05,0.0183659913791863,-9.54020326089161e-05,3.72289226714497e-07,-9.41718539053107e-05,-5.1363277217527e-06,4.09864744333404e-05,4.53174206071172e-05,4.85696369593039e-05,-3.21853680258275e-05,-3.97610818311157e-05,-0.000100755972459784
