"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"1",0.0091735816947446,0.000190780281841433,-2.29542228430968e-06,-0.000198682541045218,0.000103962523393064,-5.7734517922385e-05,-7.94945325793818e-05,8.03159545355866e-06,-0.000181053332790177,-2.45857341737984e-05,-0.000174957360492372
"2",0.00917144593390591,0.000177927764248031,-1.75867109311865e-06,-0.000182313302248363,9.45532132314204e-05,-4.55164478583427e-05,-5.39701960761171e-05,1.05227440373211e-05,-0.000140535491618613,-2.66809546465051e-05,-0.000103825365391461
"3",0.00917549329772699,0.000217829415853422,-1.00763003112404e-05,-0.000287724043447235,0.000112188610902504,-8.44227863400109e-05,-0.000255698740631992,0.000245083265241634,-0.000439490937444032,0.000455611935061243,-0.000523926156368994
"4",0.00917760452997388,0.000232258446533865,8.80659738565693e-06,-0.000325934481228832,1.59520164355638e-05,7.18386798512296e-05,1.57208644403161e-05,0.000210986816903802,-0.000319361347929343,-8.0758844909012e-05,-0.000925662937132453
"5",0.00917491795559519,0.000211111208336591,-8.29557367347023e-06,-0.000273905781699174,0.00013232507013866,-7.17923775890957e-05,-0.000214550967434061,0.000205867870026453,-0.000423195650075225,0.000316455891444048,-0.000486620037349345
"6",0.00917298803488623,0.000200890838316275,3.72211449954312e-06,-0.000258594804346571,5.41412563859017e-05,2.09183797135702e-05,-1.01667283498397e-05,0.000137348505775508,-0.000259622925700409,-3.64254352544942e-05,-0.000573947041355391
"7",0.00917297920637031,0.000197305001568043,-7.37189649817647e-06,-0.000245217720916844,0.000115381465623225,-7.16024284662335e-05,-0.000182282943001697,0.000173096887774289,-0.000349170742338161,0.000283299487081868,-0.000375838999765439
"8",0.00917355116673384,0.000203654881445196,4.19803123040411e-06,-0.000263420733180947,4.86098332917748e-05,2.58281880364108e-05,-3.59004530780803e-06,0.000143005110006845,-0.000258999951604742,-4.83012609016421e-05,-0.000609285130542796
"9",0.00917298540125924,0.00019675641048005,-8.28503482404504e-06,-0.000244700500812803,0.000115653736377876,-6.93317040392984e-05,-0.000180362880272982,0.000172851193956885,-0.000346802264335671,0.000275439377641123,-0.000377945152537035
"10",0.00917684257157527,0.000220201591089031,9.61766823237998e-06,-0.000287177213354261,3.06983850177963e-06,6.21127476486614e-05,3.87383698073458e-05,0.000154876715544574,-0.000265516265538182,-7.38947121324499e-05,-0.000757529496143662
"11",0.00917319110038593,0.000203972001720833,-6.33659593977735e-06,-0.000254658560792658,9.53044419441311e-05,-6.38320615045563e-05,-0.000182139680038524,0.000167415396133623,-0.000330947751360919,0.000287151445788112,-0.000405079023838395
"12",0.00917375454598598,0.000201709076698995,3.69030714330984e-06,-0.000253622720974537,5.79553149498055e-05,2.23205565108033e-05,-7.37642782304354e-06,0.000111781243888117,-0.000231266665078356,-4.38113693653358e-05,-0.000508187260423096
"13",0.00917470918615445,0.000206112870218409,-8.39739469708254e-06,-0.000256203219355215,0.000108909116778952,-6.70921743578888e-05,-0.000203589489250797,0.000196504819785801,-0.000347413391305343,0.00030280940282185,-0.000399324127577256
"14",0.00917394184562711,0.000203866256529573,7.1507847006181e-06,-0.000253168052979784,1.41780256592014e-05,3.48912909458263e-05,1.95389296294332e-05,0.000119667779433476,-0.000230416024288386,-5.1049861211853e-05,-0.000588847199266832
"15",0.00917300270994831,0.000201023537799099,-6.90998923065365e-06,-0.000256022733820412,0.000118287896107027,-6.79406866490888e-05,-0.0001875939862623,0.000189064946187408,-0.000376753811815358,0.000286885658650539,-0.000432008938066047
"16",0.00917510811628405,0.000217546145288254,5.91862661042316e-06,-0.000295258083192852,2.99851638745013e-05,5.97102450319593e-05,2.27146317341492e-05,0.000166110434868497,-0.000288677331505323,-7.56687196184185e-05,-0.000725210318051887
"17",0.00917588913967272,0.000205066530340149,-2.03687107093721e-05,-0.000216144407383527,2.33025907703269e-05,-7.59435420273615e-06,-0.000197495963463852,0.000146947827592186,-3.50802448078138e-05,0.000126515899719616,0.000175731588410063
"18",0.0091809156900832,0.000267096622467495,2.60517642009903e-05,-0.00036039237180033,-0.000397831042212095,0.000336745026992263,0.000172960606282728,-7.19870947323321e-05,0.000236856093994835,-8.12014740675353e-05,0.000631860470173716
"19",0.00917645695024562,0.000209047588834083,-1.90670650280401e-06,-0.000239645860260572,5.14517946974899e-05,-4.80229240870258e-05,-0.000269473880206901,0.00016312379449108,-6.28128850646099e-05,0.000228653791501223,0.000127481537556517
"20",0.00917705755945659,0.000233543199408344,1.71438508435502e-05,-0.00030300697192293,-0.000334943171458574,0.000256940478118142,0.000202701224271037,-1.60371436994863e-05,0.000156219092785377,-0.000158227652516865,0.000218370961156349
"21",0.00918398902248725,0.000274923580500657,-4.17739219732808e-05,-0.000346205641635449,-0.000219459574817985,-0.000107835482358434,-0.000742966486950617,0.000845836998685483,-1.29307748781458e-05,0.00103664057538333,-1.5491632100566e-05
"22",0.00918033300109417,0.000259664084940199,4.71127852362146e-05,-0.000320363075398462,-0.000789885371678745,0.000450630865324226,0.000563971901056685,0.000221316212181165,0.000352424598668267,-0.000234281438392522,-0.000400514270196145
"23",0.00917897713317955,0.000227475930968659,-3.32154140619814e-05,-0.000271052034218632,-7.97311234776504e-05,-0.000113391243459928,-0.000471461718880056,0.000492083343687139,-3.24272502174621e-05,0.000615757055368109,-2.47988846213822e-05
"24",0.0091747339263339,0.000200523705041571,-2.78941606670741e-05,-0.000215306779064795,-6.11888851928141e-05,-0.00012613985709485,-0.000325842605336804,0.00034212840971963,-7.02185263361862e-05,0.000341811371586764,-0.000108942481519991
"25",0.00918535830853369,0.000277553186175812,7.3375110281411e-05,-0.000354860355520168,-0.000975701868831946,0.000558458960906185,0.000728425426175449,0.000278113926856692,0.000431053143797832,-0.000265903939278932,-0.000499742137686445
"26",0.00917279986971526,0.000198702027621702,-6.51700550547284e-06,-0.000240753530122134,8.91491614944425e-05,-6.72110384560722e-05,-0.000175625884400837,0.000162156872937331,-0.000303563325936876,0.000291425082771233,-0.000358820935648464
"27",0.00917336468949478,0.000203257520441277,4.4590678286054e-06,-0.000263786000609319,4.3736239230028e-05,3.09536114204661e-05,2.72655221161497e-06,0.000142482625427148,-0.000254077920717447,-5.65400637475191e-05,-0.00061089338115995
"28",0.00917202134018948,0.000192243951577567,-5.48710560861031e-06,-0.000232374579651687,0.000111320723992453,-6.40271148027231e-05,-0.000157720945615811,0.000147854250935886,-0.00031179493396847,0.000224454353514906,-0.000333921671094845
"29",0.00917337416343982,0.000203595658132856,4.21847318586083e-06,-0.000266486390946597,5.07964280440029e-05,2.66207974202576e-05,-7.21201988195165e-06,0.00014869870967568,-0.000267279492638203,-3.85257457975001e-05,-0.000619128244982405
"30",0.00917704962078831,0.00023091088131801,1.13832983995765e-05,-0.000322439637433027,-1.49582171739812e-05,8.66649975812117e-05,5.52345655328986e-05,0.000207555443877217,-0.000334318542558543,-9.59639082325548e-05,-0.000973388455268541
"31",0.00917317100749664,0.000197172241073508,-7.52530067658354e-06,-0.000242383785768692,0.000117816387539306,-6.94695439243111e-05,-0.000177169989274888,0.000163343837023525,-0.000343668122343351,0.000259821710292002,-0.00036624989722137
"32",0.00917336809931538,0.000201425672748658,4.4818340774145e-06,-0.000257081502438262,4.90744214723385e-05,2.33238230263017e-05,-1.93316165901268e-06,0.000129704325201661,-0.000255838788894835,-6.62732152564351e-05,-0.000575343193331361
"33",0.00917336442978251,0.000196416132118889,-6.99873294707592e-06,-0.000239776506709068,0.000114325523570721,-6.10869909101101e-05,-0.00015362178952343,0.000139988736684223,-0.000320371183045563,0.00020995349172147,-0.000352433966153511
"34",0.00917181887599084,0.000188919326535838,2.41342174142541e-06,-0.00022549049460134,5.82605713091545e-05,3.83138546739969e-06,-1.0026570215687e-05,9.13523094789494e-05,-0.000195883741288813,-5.05929054544661e-05,-0.000409818187916061
"35",0.00917336173632953,0.000197640068932969,-6.01488108521531e-06,-0.000240794085168399,0.000115190849824447,-6.11860210181071e-05,-0.000155992032578248,0.000141606903628098,-0.000324355024886361,0.000206243207204698,-0.000358388632719479
"36",0.00917298072756641,0.000196987378468976,4.19114820673701e-06,-0.000245621428743723,4.75397370265529e-05,2.20471387036661e-05,1.77675891565801e-06,0.000114282800558544,-0.000224597285861571,-6.99241600668894e-05,-0.00051277259993308
"37",0.00917355430682306,0.000200697532894547,-7.82064299093328e-06,-0.000247309126298616,0.000101596932862254,-6.48370508487283e-05,-0.000190681471247916,0.000188423647632323,-0.000323569780319669,0.000284059037741935,-0.000371615712915967
"38",0.00917336843340595,0.000202420226605986,3.70163314926185e-06,-0.000260369506337359,5.20230762414684e-05,2.57331369570836e-05,-1.48062463361777e-06,0.000134651356636012,-0.00025713268399851,-6.16739579799452e-05,-0.000599128714139274
"39",0.00919055389812076,0.000309644847225811,-6.36379650677439e-05,-0.000375915902001174,-0.000406514733513495,-0.000184883464109679,-0.00095019992768896,0.00106086825802654,-2.94141283429949e-05,0.00109992514335637,-0.000105875800235552
"40",0.00917318540721319,0.000195804038148787,1.16298012693896e-05,-0.000208016528449287,-0.000137645105200927,7.72766093347866e-05,0.000121879951298199,5.5335890171789e-05,5.38616770701615e-06,-5.94564040877729e-05,-0.000212006767578193
"41",0.00917124719665726,0.000184746334392081,-4.51852071547694e-06,-0.000214121931198395,0.000101833979173005,-5.87369678759723e-05,-0.000124801668201869,0.000110000430679922,-0.000255600415747768,0.00016272219276187,-0.000257007494464575
"42",0.00917452710782431,0.000209344942806586,8.10687528503855e-06,-0.000267029247380995,5.18669725067428e-06,4.55852308024329e-05,2.82063779054789e-05,0.000138044311396151,-0.000253057066451386,-6.32880613305955e-05,-0.000665769930106062
"43",0.00917454049628822,0.00021258427836503,-7.55466602270722e-06,-0.000273735261422378,0.000103663414789207,-6.84463771805305e-05,-0.000212644634807364,0.000201891833090552,-0.000385801206591854,0.00035202192893419,-0.00047889393727153
